DOP	http://dbpedia.org/resource/Dominican_peso
LSL	http://dbpedia.org/resource/Lesotho_loti
MGA	http://dbpedia.org/resource/Malagasy_ariary
MAD	http://dbpedia.org/resource/Moroccan_dirham
NIO	http://dbpedia.org/resource/Nicaraguan_c%C3%B3rdoba
NGN	http://dbpedia.org/resource/Nigerian_naira
PAB	http://dbpedia.org/resource/Panamanian_balboa
PTE	http://dbpedia.org/resource/Portuguese_escudo
ESP	http://dbpedia.org/resource/Spanish_peseta
SZL	http://dbpedia.org/resource/Swazi_lilangeni
TJS	http://dbpedia.org/resource/Tajikistani_somoni
VUV	http://dbpedia.org/resource/Vanuatu_vatu
VAL	http://dbpedia.org/resource/Vatican_lira
NFD	http://dbpedia.org/resource/Newfoundland_dollar
DJF	http://dbpedia.org/resource/Djiboutian_franc
LYD	http://dbpedia.org/resource/Libyan_dinar
MRO	http://dbpedia.org/resource/Mauritanian_ouguiya
AOA	http://dbpedia.org/resource/Angolan_kwanza
CMG	http://dbpedia.org/resource/Caribbean_guilder
MUR	http://dbpedia.org/resource/Mauritian_rupee
BRN	http://dbpedia.org/resource/Brazilian_cruzado_novo
LRD	http://dbpedia.org/resource/Liberian_dollar
ALL	http://dbpedia.org/resource/Albanian_lek
DZD	http://dbpedia.org/resource/Algerian_dinar
ARS	http://dbpedia.org/resource/Argentine_peso
BTN	http://dbpedia.org/resource/Bhutanese_ngultrum
EGP	http://dbpedia.org/resource/Egyptian_pound
GRD	http://dbpedia.org/resource/Greek_drachma
ISK	http://dbpedia.org/resource/Icelandic_kr%C3%B3na
INR	http://dbpedia.org/resource/Indian_rupee
JMD	http://dbpedia.org/resource/Jamaican_dollar
TWD	http://dbpedia.org/resource/New_Taiwan_dollar
NZD	http://dbpedia.org/resource/New_Zealand_dollar
PYG	http://dbpedia.org/resource/Paraguayan_guaran%C3%AD
PEN	http://dbpedia.org/resource/Peruvian_nuevo_sol
PLN	http://dbpedia.org/resource/Polish_z%C5%82oty
RON	http://dbpedia.org/resource/Romanian_leu
SKK	http://dbpedia.org/resource/Slovak_koruna
ZAR	http://dbpedia.org/resource/South_African_rand
SEK	http://dbpedia.org/resource/Swedish_krona
ZRZ	http://dbpedia.org/resource/Zairean_zaire
ITL	http://dbpedia.org/resource/Italian_lira
KHR	http://dbpedia.org/resource/Cambodian_riel
SVC	http://dbpedia.org/resource/Salvadoran_col%C3%B3n
LVR	http://dbpedia.org/resource/Latvian_rublis
BDT	http://dbpedia.org/resource/Bangladeshi_taka
BMD	http://dbpedia.org/resource/Bermudian_dollar
SOS	http://dbpedia.org/resource/Somali_shilling
ZWL	http://dbpedia.org/resource/Zimbabwean_dollar
PGK	http://dbpedia.org/resource/Papua_New_Guinean_kina
MMK	http://dbpedia.org/resource/Burmese_kyat
XAF	http://dbpedia.org/resource/Central_African_CFA_franc
PHP	http://dbpedia.org/resource/Philippine_peso
VND	http://dbpedia.org/resource/Vietnamese_dong
COP	http://dbpedia.org/resource/Colombian_peso
SLL	http://dbpedia.org/resource/Sierra_Leonean_leone
